11
4 4 3
140 61 14 98
140 62 171 167
140 63 184 185
140 64 33 303
140 65 117 207
140 66 8 142
140 67 172 73
140 68 86 108
140 69 139 132
140 70 174 152
140 71 0 240
140 72 103 188
140 73 39 260
140 74 222 197
140 75 0 215
140 76 267 146
140 77 261 153
140 78 76 217
140 79 105 285
140 80 7 227
140 81 51 208
140 82 90 201
140 83 10 325
140 84 191 76
140 85 201 182
140 86 167 101
140 87 10 109
140 88 213 175
140 89 57 241
140 90 0 215
140 91 204 171
140 92 12 360
140 93 280 100
140 94 115 224
140 95 319 108
140 96 16 344
140 97 322 79
140 98 0 142
140 99 0 143
140 100 219 145
140 101 221 190
140 102 241 180
140 103 139 213
140 104 6 197
140 105 67 129
140 106 102 138
140 107 164 209
140 108 173 76
140 109 152 147
140 110 187 192
140 111 180 206
140 112 219 167
140 113 130 296
140 114 134 246
140 115 133 85
140 116 77 135
140 117 0 211
140 118 0 136
140 119 7 232
140 120 135 219
140 121 0 177
140 122 0 328
140 123 96 146
140 124 35 369
140 125 209 174
140 126 134 200
140 127 0 222
140 128 23 343
140 129 121 276
140 130 97 299
140 131 5 115
140 132 109 243
140 133 231 78
140 134 89 230
140 135 0 320
140 136 156 230
140 137 0 271
140 138 156 234
140 139 0 87
140 141 90 290
140 142 162 225
140 143 56 224
140 144 116 225
140 145 85 268
140 146 21 244
140 147 0 201
140 148 125 209
140 149 74 349
141 0 88 228
141 1 0 255
141 2 205 91
141 3 37 55
141 4 64 225
141 5 146 273
141 6 141 224
141 7 0 74
141 8 37 74
141 9 150 204
141 10 0 190
141 11 13 72
141 12 127 221
141 13 0 95
141 14 25 209
141 15 37 245
141 16 5 220
141 17 0 196
141 18 45 219
141 19 317 83
141 20 114 207
141 21 102 186
141 22 0 123
141 23 11 200
141 24 216 105
141 25 0 221
141 26 0 61
141 27 177 217
141 28 284 109
141 29 22 119
141 30 224 161
141 31 199 229
141 32 3 278
141 33 161 202
141 34 0 37
141 35 80 61
141 36 237 148
141 37 0 54
141 38 0 161
141 39 175 212
141 40 286 132
141 41 0 217
141 42 116 70
141 43 249 55
141 44 160 214
141 45 0 122
141 46 138 55
141 47 0 143
141 48 214 83
141 49 148 208
141 50 200 101
141 51 354 55
141 52 0 154
141 53 49 271
141 54 155 141
141 55 174 197
141 56 197 107
141 57 46 163
141 58 0 67
141 59 32 8
141 60 134 179
141 61 103 245
141 62 214 177
141 63 47 105
141 64 301 14
141 65 107 96
141 66 0 171
141 67 178 222
141 68 31 191
141 69 127 252
141 70 45 214
141 71 0 106
141 72 147 141
141 73 165 223
141 74 0 96
141 75 222 119
141 76 120 150
141 77 21 137
141 78 105 76
141 79 307 62
141 80 115 64
141 81 125 128
141 82 0 94
141 83 0 36
141 84 102 251
141 85 183 173
141 86 11 191
141 87 0 181
141 88 14 157
141 89 229 68
141 90 204 82
141 91 139 218
141 92 336 75
141 93 63 236
141 94 86 234
141 95 22 191
141 96 0 73
141 97 60 211
141 98 66 173
141 99 0 214
141 100 0 199
141 101 0 220
141 102 0 142
141 103 12 79
141 104 0 193
141 105 194 162
141 106 0 168
141 107 280 148
141 108 116 221
141 109 116 223
141 110 99 107
141 111 0 175
141 112 183 124
141 113 66 134
141 114 86 179
141 115 159 254
141 116 0 158
141 117 169 126
141 118 102 190
141 119 0 93
141 120 0 77
141 121 247 118
141 122 74 50
141 123 0 166
141 124 268 82
141 125 227 144
141 126 27 206
141 127 0 122
141 128 59 66
141 129 168 98
141 130 169 102
141 131 203 180
141 132 68 221
141 133 187 239
141 134 0 176
141 135 266 49
141 136 216 73
141 137 0 88
141 138 244 148
141 139 93 219
141 140 0 290
141 142 0 65
141 143 212 159
141 144 245 73
141 145 74 141
141 146 13 195
141 147 58 207
141 148 0 214
141 149 162 63
142 0 18 197
142 1 135 240
142 2 0 58
142 3 0 18
142 4 0 162
142 5 81 209
142 6 62 191
142 7 375 26
142 8 43 138
142 9 281 141
142 10 203 163
142 11 43 136
142 12 0 160
142 13 0 87
142 14 25 153
142 15 173 185
142 16 0 159
142 17 94 172
142 18 0 178
142 19 289 30
142 20 125 167
142 21 131 122
142 22 227 123
142 23 0 154
142 24 0 64
142 25 91 169
142 26 0 125
142 27 134 182
142 28 288 55
142 29 343 63
142 30 0 130
142 31 0 204
142 32 175 215
142 33 30 183
142 34 331 45
142 35 162 125
142 36 54 87
142 37 170 12
142 38 294 134
142 39 0 165
142 40 25 123
142 41 98 166
142 42 308 84
142 43 0 62
142 44 167 157
142 45 0 96
142 46 127 115
142 47 142 112
142 48 0 85
142 49 0 174
142 50 331 83
142 51 13 113
142 52 148 154
142 53 111 207
142 54 0 87
142 55 281 135
142 56 122 53
142 57 183 104
142 58 198 36
142 59 164 69
142 60 145 152
142 61 207 188
142 62 130 123
142 63 19 43
142 64 222 77
142 65 0 52
142 66 0 115
142 67 155 158
142 68 115 127
142 69 181 200
142 70 0 166
142 71 335 89
142 72 303 98
142 73 0 203
142 74 0 34
142 75 211 87
142 76 305 87
142 77 0 73
142 78 177 25
142 79 338 85
142 80 145 16
142 81 93 84
142 82 0 40
142 83 113 100
142 84 0 188
142 85 121 123
142 86 210 127
142 87 160 116
142 88 131 103
142 89 69 50
142 90 139 37
142 91 0 167
142 92 0 138
142 93 0 174
142 94 117 203
142 95 203 130
142 96 78 129
142 97 94 146
142 98 70 118
142 99 46 163
142 100 13 141
142 101 22 173
142 102 0 95
142 103 366 16
142 104 224 147
142 105 304 97
142 106 184 106
142 107 0 115
142 108 74 157
142 109 0 167
142 110 0 46
142 111 30 132
142 112 344 59
142 113 97 142
142 114 0 160
142 115 0 195
142 116 269 95
142 117 86 83
142 118 202 136
142 119 314 70
142 120 254 23
142 121 0 60
142 122 0 105
142 123 0 111
142 124 281 146
142 125 10 88
142 126 209 170
142 127 0 85
142 128 0 124
142 129 116 104
142 130 251 121
142 131 0 118
142 132 187 196
142 133 60 175
142 134 208 151
142 135 285 99
142 136 0 43
142 137 264 93
142 138 300 116
142 139 74 155
142 140 114 225
142 141 60 65
142 143 274 133
142 144 0 26
142 145 83 124
142 146 0 163
142 147 120 171
142 148 55 180
142 149 108 124
143 0 72 316
143 1 287 109
143 2 136 75
143 3 0 122
143 4 67 214
143 5 149 228
143 6 252 66
143 7 169 157
143 8 125 217
143 9 217 202
143 10 65 287
143 11 0 202
143 12 236 138
143 13 76 66
143 14 120 104
143 15 0 147
143 16 166 141
143 17 341 40
143 18 59 70
143 19 284 103
143 20 291 57
143 21 0 136
143 22 271 60
143 23 137 66
143 24 266 69
143 25 56 262
143 26 156 203
143 27 103 60
143 28 47 171
143 29 242 174
143 30 309 12
143 31 212 72
143 32 76 200
143 33 339 52
143 34 50 123
143 35 68 197
143 36 0 174
143 37 7 140
143 38 0 260
143 39 142 269
143 40 0 42
143 41 0 91
143 42 267 99
143 43 287 105
143 44 0 241
143 45 55 225
143 46 103 171
143 47 108 238
143 48 0 216
143 49 134 292
143 50 0 216
143 51 236 166
143 52 273 64
143 53 17 199
143 54 180 194
143 55 192 204
143 56 163 170
143 57 0 193
143 58 78 168
143 59 62 167
143 60 0 20
143 61 227 137
143 62 186 220
143 63 268 111
143 64 11 171
143 65 335 82
143 66 82 86
143 67 36 189
143 68 91 180
143 69 0 123
143 70 112 83
143 71 312 53
143 72 264 48
143 73 330 71
143 74 0 144
143 75 261 45
143 76 5 160
143 77 110 131
143 78 90 108
143 79 102 109
143 80 90 118
143 81 24 204
143 82 0 97
143 83 124 186
143 84 176 231
143 85 0 228
143 86 279 139
143 87 129 141
143 88 0 206
143 89 209 93
143 90 294 96
143 91 0 261
143 92 12 195
143 93 51 231
143 94 0 75
143 95 123 122
143 96 102 168
143 97 0 160
143 98 276 84
143 99 206 89
143 100 143 225
143 101 24 274
143 102 0 57
143 103 205 139
143 104 56 255
143 105 26 145
143 106 196 181
143 107 342 21
143 108 130 191
143 109 4 250
143 110 0 156
143 111 131 246
143 112 0 138
143 113 110 79
143 114 201 30
143 115 0 150
143 116 311 114
143 117 0 205
143 118 193 88
143 119 0 67
143 120 0 152
143 121 269 96
143 122 171 209
143 123 0 83
143 124 0 205
143 125 109 189
143 126 298 51
143 127 117 210
143 128 229 173
143 129 277 78
143 130 0 96
143 131 0 121
143 132 34 64
143 133 94 219
143 134 333 18
143 135 200 208
143 136 160 93
143 137 201 81
143 138 0 241
143 139 77 201
143 140 3 224
143 141 139 159
143 142 14 133
143 144 127 157
143 145 121 256
143 146 0 284
143 147 0 52
143 148 214 56
143 149 116 217
144 0 146 171
144 1 26 265
144 2 200 83
144 3 207 43
144 4 50 153
144 5 172 205
144 6 107 213
144 7 155 0
144 8 219 142
144 9 209 132
144 10 0 137
144 11 45 144
144 12 0 168
144 13 301 112
144 14 111 166
144 15 0 194
144 16 0 166
144 17 225 197
144 18 0 198
144 19 199 54
144 20 146 188
144 21 0 127
144 22 238 149
144 23 104 173
144 24 103 88
144 25 0 149
144 26 91 131
144 27 161 204
144 28 103 36
144 29 49 46
144 30 95 153
144 31 60 228
144 32 44 218
144 33 173 208
144 34 182 66
144 35 111 133
144 36 191 76
144 37 300 25
144 38 311 108
144 39 162 143
144 40 43 149
144 41 0 183
144 42 0 108
144 43 97 86
144 44 0 141
144 45 304 70
144 46 212 128
144 47 0 86
144 48 162 65
144 49 254 149
144 50 368 59
144 51 0 126
144 52 210 180
144 53 206 209
144 54 173 68
144 55 117 125
144 56 0 33
144 57 297 89
144 58 0 15
144 59 0 75
144 60 0 175
144 61 59 199
144 62 0 104
144 63 187 57
144 64 82 84
144 65 122 75
144 66 272 129
144 67 0 155
144 68 0 121
144 69 196 216
144 70 131 183
144 71 283 115
144 72 0 120
144 73 46 228
144 74 195 29
144 75 114 112
144 76 152 80
144 77 334 76
144 78 323 50
144 79 0 108
144 80 175 41
144 81 228 60
144 82 343 61
144 83 301 106
144 84 77 180
144 85 140 102
144 86 25 132
144 87 0 120
144 88 319 85
144 89 286 76
144 90 315 62
144 91 0 147
144 92 121 149
144 93 0 163
144 94 120 226
144 95 88 139
144 96 144 144
144 97 0 148
144 98 106 133
144 99 55 179
144 100 0 125
144 101 0 151
144 102 11 116
144 103 354 20
144 104 0 125
144 105 0 97
144 106 32 96
144 107 0 139
144 108 0 153
144 109 106 150
144 110 32 35
144 111 50 108
144 112 38 59
144 113 177 168
144 114 0 185
144 115 219 204
144 116 67 104
144 117 211 59
144 118 272 151
144 119 93 96
144 120 231 7
144 121 183 75
144 122 29 103
144 123 187 126
144 124 0 155
144 125 198 71
144 126 128 192
144 127 0 60
144 128 100 138
144 129 192 130
144 130 0 145
144 131 107 126
144 132 0 220
144 133 182 168
144 134 83 175
144 135 41 95
144 136 271 69
144 137 212 118
144 138 278 91
144 139 0 149
144 140 155 225
144 141 0 73
144 142 67 26
144 143 170 157
144 145 177 99
144 146 0 138
144 147 84 193
144 148 24 202
144 149 0 125
145 0 65 92
145 1 7 364
145 2 0 182
145 3 196 139
145 4 0 176
145 5 121 237
145 6 119 309
145 7 187 99
145 8 83 178
145 9 148 158
145 10 25 52
145 11 169 192
145 12 143 237
145 13 80 210
145 14 0 247
145 15 82 263
145 16 165 234
145 17 125 295
145 18 78 291
145 19 244 152
145 20 0 281
145 21 0 194
145 22 19 245
145 23 0 264
145 24 106 186
145 25 78 125
145 26 61 174
145 27 3 300
145 28 99 91
145 29 0 94
145 30 0 251
145 31 46 326
145 32 41 270
145 33 13 307
145 34 4 155
145 35 140 181
145 36 270 117
145 37 0 120
145 38 395 30
145 39 296 103
145 40 0 247
145 41 142 269
145 42 128 199
145 43 45 178
145 44 14 134
145 45 0 31
145 46 0 190
145 47 267 32
145 48 55 59
145 49 116 75
145 50 296 42
145 51 99 192
145 52 0 278
145 53 91 259
145 54 0 88
145 55 84 147
145 56 34 90
145 57 208 113
145 58 89 90
145 59 81 137
145 60 54 274
145 61 0 273
145 62 31 102
145 63 0 149
145 64 243 142
145 65 233 174
145 66 0 215
145 67 200 196
145 68 127 162
145 69 90 298
145 70 51 271
145 71 165 214
145 72 132 216
145 73 0 326
145 74 0 114
145 75 0 211
145 76 158 134
145 77 118 149
145 78 0 149
145 79 146 196
145 80 151 140
145 81 93 64
145 82 199 159
145 83 21 156
145 84 0 200
145 85 262 88
145 86 68 197
145 87 48 183
145 88 209 92
145 89 0 173
145 90 168 161
145 91 0 121
145 92 0 202
145 93 80 176
145 94 0 322
145 95 175 212
145 96 109 210
145 97 180 204
145 98 147 219
145 99 0 266
145 100 0 127
145 101 252 112
145 102 0 210
145 103 309 117
145 104 210 86
145 105 223 159
145 106 58 132
145 107 12 237
145 108 116 192
145 109 213 139
145 110 136 106
145 111 172 69
145 112 207 133
145 113 0 263
145 114 80 284
145 115 0 275
145 116 216 181
145 117 0 61
145 118 46 235
145 119 132 194
145 120 0 104
145 121 176 167
145 122 0 132
145 123 52 213
145 124 0 204
145 125 269 97
145 126 118 287
145 127 220 52
145 128 205 201
145 129 105 224
145 130 0 236
145 131 5 199
145 132 0 318
145 133 121 193
145 134 9 274
145 135 17 122
145 136 28 167
145 137 38 213
145 138 186 34
145 139 204 180
145 140 118 268
145 141 156 141
145 142 69 124
145 143 0 256
145 144 207 99
145 146 40 61
145 147 0 289
145 148 74 298
145 149 122 156
146 0 143 34
146 1 30 393
146 2 200 217
146 3 135 181
146 4 0 151
146 5 126 211
146 6 0 329
146 7 246 138
146 8 153 239
146 9 193 137
146 10 51 14
146 11 0 252
146 12 48 234
146 13 38 249
146 14 13 253
146 15 136 259
146 16 188 231
146 17 76 323
146 18 71 307
146 19 155 186
146 20 36 300
146 21 157 193
146 22 0 286
146 23 101 279
146 24 191 217
146 25 0 81
146 26 0 234
146 27 37 320
146 28 227 114
146 29 40 111
146 30 117 278
146 31 76 351
146 32 0 253
146 33 58 337
146 34 160 201
146 35 0 240
146 36 0 119
146 37 64 162
146 38 203 34
146 39 252 55
146 40 91 284
146 41 68 278
146 42 155 245
146 43 4 223
146 44 181 99
146 45 0 73
146 46 13 247
146 47 0 53
146 48 18 117
146 49 66 14
146 50 184 94
146 51 64 248
146 52 6 317
146 53 115 242
146 54 263 93
146 55 35 127
146 56 160 115
146 57 91 105
146 58 106 134
146 59 207 192
146 60 27 300
146 61 42 272
146 62 0 82
146 63 206 173
146 64 211 198
146 65 35 205
146 66 102 227
146 67 0 179
146 68 135 150
146 69 10 302
146 70 0 283
146 71 74 250
146 72 66 240
146 73 65 354
146 74 159 141
146 75 0 242
146 76 265 136
146 77 85 161
146 78 0 184
146 79 136 244
146 80 184 178
146 81 214 81
146 82 221 189
146 83 0 214
146 84 55 171
146 85 0 68
146 86 0 196
146 87 0 183
146 88 77 86
146 89 0 213
146 90 121 195
146 91 33 77
146 92 0 260
146 93 111 145
146 94 71 343
146 95 30 214
146 96 122 266
146 97 135 196
146 98 21 231
146 99 0 275
146 100 65 100
146 101 130 62
146 102 115 233
146 103 270 151
146 104 191 47
146 105 97 162
146 106 0 125
146 107 48 264
146 108 0 175
146 109 283 101
146 110 38 129
146 111 208 43
146 112 68 149
146 113 0 306
146 114 0 314
146 115 151 271
146 116 182 191
146 117 91 81
146 118 0 246
146 119 0 231
146 120 253 140
146 121 44 189
146 122 95 193
146 123 145 226
146 124 0 264
146 125 106 100
146 126 33 307
146 127 275 78
146 128 28 258
146 129 70 267
146 130 58 283
146 131 84 203
146 132 68 344
146 133 31 166
146 134 3 302
146 135 241 182
146 136 62 205
146 137 76 256
146 138 216 47
146 139 0 160
146 140 46 244
146 141 0 195
146 142 0 163
146 143 45 284
146 144 45 138
146 145 333 61
146 147 113 309
146 148 45 319
146 149 0 216
147 0 84 338
147 1 176 96
147 2 306 118
147 3 187 164
147 4 0 214
147 5 100 213
147 6 206 20
147 7 12 193
147 8 13 269
147 9 26 206
147 10 76 314
147 11 68 254
147 12 276 120
147 13 0 117
147 14 0 82
147 15 71 119
147 16 94 123
147 17 0 41
147 18 357 21
147 19 217 141
147 20 260 14
147 21 151 134
147 22 0 111
147 23 0 38
147 24 21 108
147 25 121 273
147 26 115 255
147 27 108 11
147 28 161 199
147 29 90 200
147 30 206 47
147 31 138 48
147 32 126 175
147 33 0 55
147 34 70 170
147 35 142 249
147 36 85 192
147 37 0 181
147 38 0 289
147 39 26 285
147 40 69 93
147 41 179 59
147 42 179 150
147 43 93 154
147 44 161 250
147 45 11 257
147 46 71 223
147 47 48 267
147 48 138 256
147 49 16 315
147 50 141 251
147 51 194 218
147 52 33 106
147 53 80 176
147 54 0 216
147 55 0 211
147 56 32 199
147 57 144 209
147 58 170 206
147 59 86 215
147 60 84 35
147 61 216 105
147 62 16 236
147 63 264 140
147 64 0 220
147 65 243 120
147 66 39 86
147 67 121 183
147 68 209 184
147 69 211 80
147 70 211 49
147 71 0 103
147 72 0 73
147 73 287 60
147 74 36 175
147 75 290 89
147 76 0 176
147 77 13 149
147 78 27 147
147 79 0 161
147 80 0 159
147 81 0 231
147 82 289 132
147 83 0 236
147 84 172 225
147 85 0 246
147 86 261 135
147 87 0 142
147 88 165 225
147 89 282 140
147 90 112 135
147 91 38 273
147 92 41 247
147 93 117 231
147 94 48 34
147 95 246 114
147 96 174 220
147 97 0 152
147 98 177 82
147 99 62 58
147 100 38 236
147 101 0 288
147 102 0 79
147 103 16 174
147 104 70 274
147 105 0 154
147 106 0 194
147 107 350 60
147 108 190 186
147 109 142 258
147 110 0 184
147 111 154 267
147 112 0 160
147 113 207 126
147 114 59 54
147 115 258 118
147 116 231 122
147 117 189 233
147 118 317 75
147 119 291 114
147 120 66 187
147 121 103 122
147 122 95 258
147 123 246 85
147 124 23 257
147 125 0 210
147 126 195 2
147 127 0 240
147 128 153 225
147 129 130 130
147 130 190 147
147 131 55 119
147 132 0 43
147 133 64 214
147 134 18 43
147 135 137 255
147 136 26 137
147 137 0 133
147 138 8 270
147 139 49 199
147 140 90 201
147 141 34 207
147 142 62 171
147 143 0 52
147 144 48 193
147 145 0 289
147 146 116 309
147 148 42 11
147 149 157 267
148 0 19 349
148 1 200 86
148 2 165 125
148 3 204 172
148 4 10 224
148 5 31 223
148 6 0 11
148 7 6 202
148 8 96 273
148 9 0 217
148 10 89 324
148 11 51 258
148 12 137 129
148 13 303 122
148 14 320 92
148 15 218 128
148 16 0 133
148 17 328 37
148 18 0 28
148 19 156 149
148 20 372 24
148 21 231 145
148 22 0 113
148 23 345 49
148 24 0 116
148 25 34 284
148 26 55 259
148 27 364 5
148 28 183 209
148 29 8 210
148 30 0 53
148 31 110 38
148 32 202 183
148 33 201 49
148 34 26 177
148 35 158 253
148 36 0 202
148 37 65 189
148 38 77 299
148 39 0 296
148 40 0 95
148 41 216 67
148 42 177 155
148 43 189 160
148 44 0 261
148 45 74 267
148 46 154 227
148 47 0 277
148 48 33 265
148 49 97 325
148 50 28 260
148 51 101 222
148 52 99 104
148 53 100 185
148 54 168 226
148 55 0 221
148 56 86 209
148 57 0 220
148 58 0 215
148 59 177 221
148 60 139 37
148 61 276 113
148 62 3 247
148 63 45 150
148 64 108 226
148 65 137 128
148 66 271 97
148 67 0 193
148 68 60 195
148 69 131 86
148 70 137 57
148 71 313 108
148 72 342 82
148 73 305 51
148 74 187 184
148 75 210 96
148 76 0 186
